"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: density","Param: size"
"thrive.BenchmarkGet_IntHamt16Java.missingGetIntHamt16Java","thrpt",1,60,93517.760534,1032.059895,"ops/s",0.5,512
"thrive.BenchmarkGet_IntHamt16Java.missingGetIntHamt16Java","thrpt",1,60,94967.052601,1232.157724,"ops/s",0.5,1024
"thrive.BenchmarkGet_IntHamt16Java.missingGetIntHamt16Java","thrpt",1,60,97733.103136,750.643002,"ops/s",0.5,2048
"thrive.BenchmarkGet_IntHamt16Java.missingGetIntHamt16Java","thrpt",1,60,54982.431917,426.403632,"ops/s",0.5,4096
"thrive.BenchmarkGet_IntHamt16Java.missingGetIntHamt16Java","thrpt",1,60,50088.449990,555.038138,"ops/s",0.5,8192
"thrive.BenchmarkGet_IntHamt16Java.missingGetIntHamt16Java","thrpt",1,60,53145.773053,423.655535,"ops/s",0.5,16384
"thrive.BenchmarkGet_IntHamt16Java.missingGetIntHamt16Java","thrpt",1,60,55489.712011,204.900336,"ops/s",0.5,32768
"thrive.BenchmarkGet_IntHamt16Java.missingGetIntHamt16Java","thrpt",1,60,37666.029204,1103.684055,"ops/s",0.5,65536
"thrive.BenchmarkGet_IntHamt16Java.missingGetIntHamt16Java","thrpt",1,60,37173.640071,148.584376,"ops/s",0.5,131072
"thrive.BenchmarkGet_IntHamt16Java.missingGetIntHamt16Java","thrpt",1,60,38119.335883,143.785577,"ops/s",0.5,262144
"thrive.BenchmarkGet_IntHamt16Java.missingGetIntHamt16Java","thrpt",1,60,39609.689950,233.452534,"ops/s",0.5,524288
"thrive.BenchmarkGet_IntHamt16Java.missingGetIntHamt16Java","thrpt",1,60,26769.577894,292.257135,"ops/s",0.5,1048576
"thrive.BenchmarkGet_IntHamt16Java.missingGetIntHamt16Java","thrpt",1,60,25960.497404,99.802051,"ops/s",0.5,2097152
"thrive.BenchmarkGet_IntHamt16Java.missingGetIntHamt16Java","thrpt",1,60,26591.095260,125.453016,"ops/s",0.5,4194304
"thrive.BenchmarkGet_IntHamt16Java.missingGetIntHamt16Java","thrpt",1,60,26839.221477,167.595431,"ops/s",0.5,8388608
"thrive.BenchmarkGet_IntHamt16Java.missingGetIntHamt16Java","thrpt",1,60,20294.567471,175.913052,"ops/s",0.5,16777316
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,183731.720707,258.072807,"ops/s",0.5,1
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,183299.933711,290.912051,"ops/s",0.5,2
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,183635.013421,278.954970,"ops/s",0.5,4
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,183408.254684,333.596186,"ops/s",0.5,8
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,183049.081065,742.450215,"ops/s",0.5,16
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,132709.369559,304.839861,"ops/s",0.5,32
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,129216.718593,2986.739928,"ops/s",0.5,64
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,132929.132070,253.888896,"ops/s",0.5,128
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,132768.321670,371.815938,"ops/s",0.5,256
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,131291.089629,580.801936,"ops/s",0.5,512
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,74372.292583,475.858895,"ops/s",0.5,1024
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,72447.571443,373.238143,"ops/s",0.5,2048
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,70114.544750,1932.578232,"ops/s",0.5,4096
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,70384.156701,613.275781,"ops/s",0.5,8192
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,68806.644794,440.665998,"ops/s",0.5,16384
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,45356.677903,165.080137,"ops/s",0.5,32768
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,44667.248577,164.498029,"ops/s",0.5,65536
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,44310.096544,141.442423,"ops/s",0.5,131072
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,43737.495650,157.584856,"ops/s",0.5,262144
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,43485.452503,179.501967,"ops/s",0.5,524288
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,32727.314508,138.223294,"ops/s",0.5,1048576
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,32020.538274,174.325000,"ops/s",0.5,2097152
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,31754.073995,109.279381,"ops/s",0.5,4194304
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,31283.834140,107.518559,"ops/s",0.5,8388608
"thrive.BenchmarkGet_IntHamt32Java.hittingGetIntHamt32Java","thrpt",1,60,30681.630053,188.363187,"ops/s",0.5,16777316
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,264857.737856,2892.679925,"ops/s",0.5,1
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,265980.459163,551.547320,"ops/s",0.5,2
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,266352.676019,743.396174,"ops/s",0.5,4
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,266428.419617,473.384710,"ops/s",0.5,8
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,264147.164381,3633.175849,"ops/s",0.5,16
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,170393.624320,19927.062105,"ops/s",0.5,32
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,166503.339073,943.585845,"ops/s",0.5,64
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,172768.842811,869.372933,"ops/s",0.5,128
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,172325.752677,955.841496,"ops/s",0.5,256
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,172808.322129,916.298125,"ops/s",0.5,512
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,89597.187720,929.026051,"ops/s",0.5,1024
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,87485.241173,647.956070,"ops/s",0.5,2048
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,88576.415984,2113.831319,"ops/s",0.5,4096
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,97603.943426,401.537765,"ops/s",0.5,8192
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,98396.334291,325.457259,"ops/s",0.5,16384
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,50703.233794,361.197039,"ops/s",0.5,32768
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,49510.284410,173.532620,"ops/s",0.5,65536
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,50861.717749,198.264810,"ops/s",0.5,131072
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,51136.240913,162.152256,"ops/s",0.5,262144
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,51580.866623,173.242706,"ops/s",0.5,524288
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,36147.726999,347.939666,"ops/s",0.5,1048576
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,34021.690255,212.420091,"ops/s",0.5,2097152
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,35119.189423,169.944467,"ops/s",0.5,4194304
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,35569.290662,251.570583,"ops/s",0.5,8388608
"thrive.BenchmarkGet_IntHamt32Java.missingGetIntHamt32Java","thrpt",1,60,35728.987330,246.630064,"ops/s",0.5,16777316
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,32296.811053,63.854427,"ops/s",0.5,1
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,32265.767117,62.653667,"ops/s",0.5,2
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,31736.431699,389.688392,"ops/s",0.5,4
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,31720.703808,189.284510,"ops/s",0.5,8
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,31962.816750,145.348648,"ops/s",0.5,16
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,32147.053297,53.329817,"ops/s",0.5,32
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,31733.473418,238.801227,"ops/s",0.5,64
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,29166.805298,297.109070,"ops/s",0.5,128
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,26819.138574,75.554624,"ops/s",0.5,256
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,25506.673980,145.548023,"ops/s",0.5,512
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,24791.170680,99.054145,"ops/s",0.5,1024
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,23926.083701,74.188392,"ops/s",0.5,2048
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,23305.836845,87.429706,"ops/s",0.5,4096
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,22995.896576,73.902977,"ops/s",0.5,8192
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,22901.443807,68.903690,"ops/s",0.5,16384
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,22132.916937,203.258513,"ops/s",0.5,32768
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,22124.461523,249.275884,"ops/s",0.5,65536
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,21390.138298,202.914161,"ops/s",0.5,131072
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,21415.084322,172.590808,"ops/s",0.5,262144
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,20391.358773,174.982692,"ops/s",0.5,524288
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,19321.092640,126.382692,"ops/s",0.5,1048576
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,18722.402380,145.463958,"ops/s",0.5,2097152
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,18250.696779,189.441386,"ops/s",0.5,4194304
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,18234.789620,153.176826,"ops/s",0.5,8388608
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.hittingGetIntImplicitKeyHamtKotlin","thrpt",1,60,17428.425837,217.461095,"ops/s",0.5,16777316
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,267349.381323,328.104574,"ops/s",0.5,1
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,266248.571131,596.479108,"ops/s",0.5,2
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,260903.643696,3990.024496,"ops/s",0.5,4
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,267218.976204,456.297663,"ops/s",0.5,8
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,265206.664786,2991.873431,"ops/s",0.5,16
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,193336.985423,1425.474223,"ops/s",0.5,32
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,169744.077436,1502.490157,"ops/s",0.5,64
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,181215.875399,411.518322,"ops/s",0.5,128
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,177118.182311,1324.737514,"ops/s",0.5,256
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,174938.406064,492.465730,"ops/s",0.5,512
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,76415.368149,321.240132,"ops/s",0.5,1024
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,81465.108553,765.878335,"ops/s",0.5,2048
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,90574.152756,398.324047,"ops/s",0.5,4096
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,87080.145931,1675.690693,"ops/s",0.5,8192
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,88437.687112,2182.820600,"ops/s",0.5,16384
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,48236.931482,270.947631,"ops/s",0.5,32768
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,55110.192325,265.473304,"ops/s",0.5,65536
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,57306.430856,319.307045,"ops/s",0.5,131072
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,56983.739245,320.179707,"ops/s",0.5,262144
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,57729.734665,389.106048,"ops/s",0.5,524288
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,34556.834706,114.629794,"ops/s",0.5,1048576
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,36047.415432,162.784271,"ops/s",0.5,2097152
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,37154.975589,283.391946,"ops/s",0.5,4194304
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,37245.131759,177.091326,"ops/s",0.5,8388608
"thrive.BenchmarkGet_IntImplicitKeyHamtKotlin.missingGetIntImplicitKeyHamtKotlin","thrpt",1,60,37349.986398,181.306279,"ops/s",0.5,16777316
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,227149.844502,262.400082,"ops/s",0.5,1
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,226676.923997,537.130871,"ops/s",0.5,2
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,226987.119926,306.712911,"ops/s",0.5,4
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,226261.161387,1350.469886,"ops/s",0.5,8
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,203065.476896,291.392469,"ops/s",0.5,16
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,164917.885561,2268.085252,"ops/s",0.5,32
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,150398.897070,622.679417,"ops/s",0.5,64
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,148413.524594,1241.193951,"ops/s",0.5,128
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,146120.805020,894.999341,"ops/s",0.5,256
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,148708.008905,231.409815,"ops/s",0.5,512
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,117021.030370,999.981769,"ops/s",0.5,1024
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,117085.902346,503.042883,"ops/s",0.5,2048
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,109517.147495,713.072772,"ops/s",0.5,4096
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,104993.503545,399.903271,"ops/s",0.5,8192
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,101096.777237,724.887487,"ops/s",0.5,16384
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,78926.204851,465.083311,"ops/s",0.5,32768
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,75376.934420,393.011768,"ops/s",0.5,65536
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,71666.535153,1565.050597,"ops/s",0.5,131072
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,71425.877592,554.439518,"ops/s",0.5,262144
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,69068.728265,465.657253,"ops/s",0.5,524288
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,53696.134674,1354.754013,"ops/s",0.5,1048576
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,51823.606012,954.190443,"ops/s",0.5,2097152
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,49901.256792,641.784821,"ops/s",0.5,4194304
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,47348.829441,529.348679,"ops/s",0.5,8388608
"thrive.BenchmarkGet_PaguroVectorMap.hittingGetPaguroVectorMap","thrpt",1,60,40529.041564,244.457407,"ops/s",0.5,16777316
"thrive.BenchmarkGet_PaguroVectorMap.missingGetPaguroVectorMap","thrpt",1,60,227154.131553,292.234767,"ops/s",0.5,1
"thrive.BenchmarkGet_PaguroVectorMap.missingGetPaguroVectorMap","thrpt",1,60,120362.973362,908.711277,"ops/s",0.5,2
"thrive.BenchmarkGet_PaguroVectorMap.missingGetPaguroVectorMap","thrpt",1,60,226944.146181,346.631553,"ops/s",0.5,4
"thrive.BenchmarkGet_PaguroVectorMap.missingGetPaguroVectorMap","thrpt",1,60,222909.162363,3494.118586,"ops/s",0.5,8
"thrive.BenchmarkGet_PaguroVectorMap.missingGetPaguroVectorMap","thrpt",1,60,203130.564660,349.747422,"ops/s",0.5,16
"thrive.BenchmarkGet_PaguroVectorMap.missingGetPaguroVectorMap","thrpt",1,60,154875.060681,1335.362160,"ops/s",0.5,32
"thrive.BenchmarkGet_PaguroVectorMap.missingGetPaguroVectorMap","thrpt",1,60,152776.405775,867.103795,"ops/s",0.5,64
"thrive.BenchmarkGet_PaguroVectorMap.missingGetPaguroVectorMap","thrpt",1,60,153814.425036,350.659464,"ops/s",0.5,128
"thrive.BenchmarkGet_PaguroVectorMap.missingGetPaguroVectorMap","thrpt",1,60,143229.411412,634.111892,"ops/s",0.5,256
"thrive.BenchmarkGet_PaguroVectorMap.missingGetPaguroVectorMap","thrpt",1,60,148107.230509,1335.077470,"ops/s",0.5,512
"thrive.BenchmarkGet_PaguroVectorMap.missingGetPaguroVectorMap","thrpt",1,60,114872.344855,1545.354788,"ops/s",0.5,1024
"thrive.BenchmarkGet_PaguroVectorMap.missingGetPaguroVectorMap","thrpt",1,60,115752.992883,501.164561,"ops/s",0.5,2048
