"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: density","Param: size"
"thrive.BenchmarkGet_ClojurePersistentTreeMap.missingGetClojurePersistentTreeMap","thrpt",1,60,10032.547041,80.939035,"ops/s",0.5,1024
"thrive.BenchmarkGet_ClojurePersistentTreeMap.missingGetClojurePersistentTreeMap","thrpt",1,60,8387.428008,69.186255,"ops/s",0.5,2048
"thrive.BenchmarkGet_ClojurePersistentTreeMap.missingGetClojurePersistentTreeMap","thrpt",1,60,7298.859506,71.139641,"ops/s",0.5,4096
"thrive.BenchmarkGet_ClojurePersistentTreeMap.missingGetClojurePersistentTreeMap","thrpt",1,60,6436.468610,25.927160,"ops/s",0.5,8192
"thrive.BenchmarkGet_ClojurePersistentTreeMap.missingGetClojurePersistentTreeMap","thrpt",1,60,5848.215183,32.703284,"ops/s",0.5,16384
"thrive.BenchmarkGet_ClojurePersistentTreeMap.missingGetClojurePersistentTreeMap","thrpt",1,60,5131.487071,33.350049,"ops/s",0.5,32768
"thrive.BenchmarkGet_ClojurePersistentTreeMap.missingGetClojurePersistentTreeMap","thrpt",1,60,4028.878100,23.257698,"ops/s",0.5,65536
"thrive.BenchmarkGet_ClojurePersistentTreeMap.missingGetClojurePersistentTreeMap","thrpt",1,60,4731.092851,30.829335,"ops/s",0.5,131072
"thrive.BenchmarkGet_ClojurePersistentTreeMap.missingGetClojurePersistentTreeMap","thrpt",1,60,3220.871264,22.394906,"ops/s",0.5,262144
"thrive.BenchmarkGet_ClojurePersistentTreeMap.missingGetClojurePersistentTreeMap","thrpt",1,60,2958.565325,14.861633,"ops/s",0.5,524288
"thrive.BenchmarkGet_ClojurePersistentTreeMap.missingGetClojurePersistentTreeMap","thrpt",1,60,2526.447269,17.478797,"ops/s",0.5,1048576
"thrive.BenchmarkGet_ClojurePersistentTreeMap.missingGetClojurePersistentTreeMap","thrpt",1,60,2185.013635,5.930200,"ops/s",0.5,2097152
"thrive.BenchmarkGet_ClojurePersistentTreeMap.missingGetClojurePersistentTreeMap","thrpt",1,60,1963.931433,15.033451,"ops/s",0.5,4194304
"thrive.BenchmarkGet_ClojurePersistentTreeMap.missingGetClojurePersistentTreeMap","thrpt",1,60,1804.266428,12.974732,"ops/s",0.5,8388608
"thrive.BenchmarkGet_ClojurePersistentTreeMap.missingGetClojurePersistentTreeMap","thrpt",1,60,1693.226589,21.655090,"ops/s",0.5,16777316
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,216618.059888,2882.427246,"ops/s",0.5,1
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,222788.578072,2888.045651,"ops/s",0.5,2
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,219529.673016,4313.877321,"ops/s",0.5,4
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,214786.041776,209.130354,"ops/s",0.5,8
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,212022.219692,6312.641684,"ops/s",0.5,16
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,162418.548413,3371.213262,"ops/s",0.5,32
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,138374.354995,1144.199310,"ops/s",0.5,64
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,139549.551930,484.794615,"ops/s",0.5,128
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,135795.150617,732.395384,"ops/s",0.5,256
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,137719.122081,803.203495,"ops/s",0.5,512
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,116903.426397,926.473927,"ops/s",0.5,1024
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,114959.108446,1109.837030,"ops/s",0.5,2048
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,108741.575414,570.789072,"ops/s",0.5,4096
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,104295.472356,639.453037,"ops/s",0.5,8192
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,100269.504595,1025.546588,"ops/s",0.5,16384
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,78465.773383,642.630144,"ops/s",0.5,32768
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,75321.758490,519.601972,"ops/s",0.5,65536
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,71991.046741,1284.613773,"ops/s",0.5,131072
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,70367.938508,1154.836362,"ops/s",0.5,262144
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,69055.627352,600.335309,"ops/s",0.5,524288
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,54360.082928,982.629729,"ops/s",0.5,1048576
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,52615.095244,1040.836261,"ops/s",0.5,2097152
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,50667.094048,1002.518594,"ops/s",0.5,4194304
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,48885.773511,958.028010,"ops/s",0.5,8388608
"thrive.BenchmarkGet_ClojureVectorMap.hittingGetClojureVectorMap","thrpt",1,60,40338.990658,386.494986,"ops/s",0.5,16777316
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,226081.082491,829.449494,"ops/s",0.5,1
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,215640.341301,1630.585531,"ops/s",0.5,2
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,225084.586791,3375.725293,"ops/s",0.5,4
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,213477.095423,999.532738,"ops/s",0.5,8
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,212311.419885,6134.887856,"ops/s",0.5,16
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,148479.924839,961.829376,"ops/s",0.5,32
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,145333.399460,3381.769729,"ops/s",0.5,64
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,140535.404650,2086.620310,"ops/s",0.5,128
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,136272.462183,119.079629,"ops/s",0.5,256
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,138915.869819,133.130886,"ops/s",0.5,512
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,114831.694402,2264.235325,"ops/s",0.5,1024
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,115749.719430,465.976990,"ops/s",0.5,2048
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,108568.077843,703.767754,"ops/s",0.5,4096
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,103428.788899,1173.744069,"ops/s",0.5,8192
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,98890.154899,968.840816,"ops/s",0.5,16384
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,77137.389522,1330.805820,"ops/s",0.5,32768
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,75570.931576,587.754837,"ops/s",0.5,65536
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,73144.356697,607.685475,"ops/s",0.5,131072
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,70269.255796,1133.748297,"ops/s",0.5,262144
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,66739.157450,1628.402755,"ops/s",0.5,524288
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,54713.724371,1363.845326,"ops/s",0.5,1048576
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,52707.537301,1016.668047,"ops/s",0.5,2097152
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,50047.789877,1162.671787,"ops/s",0.5,4194304
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,47795.255022,831.136092,"ops/s",0.5,8388608
"thrive.BenchmarkGet_ClojureVectorMap.missingGetClojureVectorMap","thrpt",1,60,40561.716368,365.383097,"ops/s",0.5,16777316
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,200864.871273,88.250497,"ops/s",0.5,1
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,200829.703311,346.279962,"ops/s",0.5,2
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,200848.319160,105.365769,"ops/s",0.5,4
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,200784.509745,124.377478,"ops/s",0.5,8
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,200808.948840,123.999308,"ops/s",0.5,16
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,92626.528495,449.985459,"ops/s",0.5,32
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,99789.125473,93.825026,"ops/s",0.5,64
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,109158.188113,511.867997,"ops/s",0.5,128
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,109499.333969,196.724850,"ops/s",0.5,256
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,108218.597956,422.665411,"ops/s",0.5,512
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,70870.356441,499.327582,"ops/s",0.5,1024
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,57129.872778,342.178968,"ops/s",0.5,2048
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,57018.823600,397.654976,"ops/s",0.5,4096
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,55229.661403,397.338898,"ops/s",0.5,8192
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,54056.697905,377.293387,"ops/s",0.5,16384
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,38366.286138,429.193709,"ops/s",0.5,32768
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,37909.880294,202.106624,"ops/s",0.5,65536
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,37209.888659,245.842829,"ops/s",0.5,131072
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,35839.808182,401.310903,"ops/s",0.5,262144
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,36223.741951,257.525473,"ops/s",0.5,524288
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,26067.509882,206.932151,"ops/s",0.5,1048576
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,24611.609381,205.609864,"ops/s",0.5,2097152
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,24071.495646,186.462544,"ops/s",0.5,4194304
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,23520.992236,176.624183,"ops/s",0.5,8388608
"thrive.BenchmarkGet_IntChamp32Java.hittingGetIntChamp32Java","thrpt",1,60,21792.713721,695.042447,"ops/s",0.5,16777316
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,241701.705089,94.473918,"ops/s",0.5,1
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,241609.957978,222.130013,"ops/s",0.5,2
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,240548.180317,767.616378,"ops/s",0.5,4
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,240526.255744,1493.909738,"ops/s",0.5,8
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,241627.692925,162.104754,"ops/s",0.5,16
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,214671.289360,934.420904,"ops/s",0.5,32
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,173108.091270,1518.944779,"ops/s",0.5,64
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,120430.560694,279.064518,"ops/s",0.5,128
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,124430.611050,910.468592,"ops/s",0.5,256
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,125866.672669,259.540484,"ops/s",0.5,512
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,110342.396155,1271.203217,"ops/s",0.5,1024
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,66567.131756,1700.422272,"ops/s",0.5,2048
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,68506.995174,325.870380,"ops/s",0.5,4096
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,70717.446217,164.214163,"ops/s",0.5,8192
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,70646.451967,186.584750,"ops/s",0.5,16384
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,48657.465548,437.749931,"ops/s",0.5,32768
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,44067.779980,362.213642,"ops/s",0.5,65536
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,42228.880972,315.600490,"ops/s",0.5,131072
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,44089.628274,198.838993,"ops/s",0.5,262144
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,44729.454861,198.626765,"ops/s",0.5,524288
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,30733.988961,210.785898,"ops/s",0.5,1048576
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,23419.224148,413.371174,"ops/s",0.5,2097152
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,22815.415982,427.210870,"ops/s",0.5,4194304
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,23953.594022,463.744162,"ops/s",0.5,8388608
"thrive.BenchmarkGet_IntChamp32Java.missingGetIntChamp32Java","thrpt",1,60,24742.125019,637.462650,"ops/s",0.5,16777316
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,199014.767409,732.770096,"ops/s",0.5,1
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,199215.849916,190.945176,"ops/s",0.5,2
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,199198.559889,172.488591,"ops/s",0.5,4
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,199273.918442,233.383149,"ops/s",0.5,8
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,198985.404571,626.783835,"ops/s",0.5,16
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,87500.525335,403.455163,"ops/s",0.5,32
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,99964.845082,413.776628,"ops/s",0.5,64
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,109048.322893,1025.165350,"ops/s",0.5,128
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,108942.040396,492.215213,"ops/s",0.5,256
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,104162.381977,1217.890169,"ops/s",0.5,512
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,66591.373557,1802.121107,"ops/s",0.5,1024
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,57099.202187,462.415140,"ops/s",0.5,2048
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,55255.676593,752.133602,"ops/s",0.5,4096
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,54438.723450,472.451392,"ops/s",0.5,8192
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,54062.838909,366.337638,"ops/s",0.5,16384
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,37435.224185,431.623925,"ops/s",0.5,32768
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,37345.593143,223.762057,"ops/s",0.5,65536
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,36626.744635,402.207165,"ops/s",0.5,131072
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,36278.821286,263.215700,"ops/s",0.5,262144
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,35637.249586,249.683857,"ops/s",0.5,524288
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,24260.422097,250.741574,"ops/s",0.5,1048576
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,18006.845226,237.465206,"ops/s",0.5,2097152
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,16577.430890,231.623641,"ops/s",0.5,4194304
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,16201.351073,184.657185,"ops/s",0.5,8388608
"thrive.BenchmarkGet_IntChamp32Kotlin.hittingGetIntChamp32Kotlin","thrpt",1,60,16281.953311,363.368396,"ops/s",0.5,16777316
"thrive.BenchmarkGet_IntChamp32Kotlin.missingGetIntChamp32Kotlin","thrpt",1,60,226705.933883,986.482445,"ops/s",0.5,1
"thrive.BenchmarkGet_IntChamp32Kotlin.missingGetIntChamp32Kotlin","thrpt",1,60,227327.865845,97.592907,"ops/s",0.5,2
"thrive.BenchmarkGet_IntChamp32Kotlin.missingGetIntChamp32Kotlin","thrpt",1,60,226274.700908,969.375926,"ops/s",0.5,4
"thrive.BenchmarkGet_IntChamp32Kotlin.missingGetIntChamp32Kotlin","thrpt",1,60,226799.743671,1392.479468,"ops/s",0.5,8
"thrive.BenchmarkGet_IntChamp32Kotlin.missingGetIntChamp32Kotlin","thrpt",1,60,227367.434885,63.566474,"ops/s",0.5,16
"thrive.BenchmarkGet_IntChamp32Kotlin.missingGetIntChamp32Kotlin","thrpt",1,60,190656.405130,2707.806618,"ops/s",0.5,32
"thrive.BenchmarkGet_IntChamp32Kotlin.missingGetIntChamp32Kotlin","thrpt",1,60,172205.648091,559.751079,"ops/s",0.5,64
"thrive.BenchmarkGet_IntChamp32Kotlin.missingGetIntChamp32Kotlin","thrpt",1,60,119841.779407,817.052189,"ops/s",0.5,128
"thrive.BenchmarkGet_IntChamp32Kotlin.missingGetIntChamp32Kotlin","thrpt",1,60,126921.791039,415.021361,"ops/s",0.5,256
"thrive.BenchmarkGet_IntChamp32Kotlin.missingGetIntChamp32Kotlin","thrpt",1,60,126184.569329,800.364764,"ops/s",0.5,512
"thrive.BenchmarkGet_IntChamp32Kotlin.missingGetIntChamp32Kotlin","thrpt",1,60,113132.127443,1503.427740,"ops/s",0.5,1024
"thrive.BenchmarkGet_IntChamp32Kotlin.missingGetIntChamp32Kotlin","thrpt",1,60,67713.237636,636.930538,"ops/s",0.5,2048
"thrive.BenchmarkGet_IntChamp32Kotlin.missingGetIntChamp32Kotlin","thrpt",1,60,65192.652496,222.673478,"ops/s",0.5,4096
"thrive.BenchmarkGet_IntChamp32Kotlin.missingGetIntChamp32Kotlin","thrpt",1,60,68878.159567,446.826198,"ops/s",0.5,8192
