"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: density","Param: size"
"thrive.BenchmarkGet_IntHamt64Java.missingGetIntHamt64Java","thrpt",1,60,91282.645129,537.783907,"ops/s",0.5,65536
"thrive.BenchmarkGet_IntHamt64Java.missingGetIntHamt64Java","thrpt",1,60,91820.343825,439.330364,"ops/s",0.5,131072
"thrive.BenchmarkGet_IntHamt64Java.missingGetIntHamt64Java","thrpt",1,60,47554.896098,474.826722,"ops/s",0.5,262144
"thrive.BenchmarkGet_IntHamt64Java.missingGetIntHamt64Java","thrpt",1,60,44430.666171,439.654926,"ops/s",0.5,524288
"thrive.BenchmarkGet_IntHamt64Java.missingGetIntHamt64Java","thrpt",1,60,46357.075930,365.653379,"ops/s",0.5,1048576
"thrive.BenchmarkGet_IntHamt64Java.missingGetIntHamt64Java","thrpt",1,60,48025.073937,235.300485,"ops/s",0.5,2097152
"thrive.BenchmarkGet_IntHamt64Java.missingGetIntHamt64Java","thrpt",1,60,46657.282671,622.562763,"ops/s",0.5,4194304
"thrive.BenchmarkGet_IntHamt64Java.missingGetIntHamt64Java","thrpt",1,60,47110.853504,203.043728,"ops/s",0.5,8388608
"thrive.BenchmarkGet_IntHamt64Java.missingGetIntHamt64Java","thrpt",1,60,31570.960413,236.331744,"ops/s",0.5,16777316
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,89520.265654,228.434107,"ops/s",0.5,1
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,89341.790896,339.870395,"ops/s",0.5,2
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,88914.960193,992.033106,"ops/s",0.5,4
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,89654.010140,90.943993,"ops/s",0.5,8
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,89787.469582,78.764828,"ops/s",0.5,16
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,83552.874125,273.563331,"ops/s",0.5,32
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,83762.441021,129.473184,"ops/s",0.5,64
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,73701.392497,1981.109087,"ops/s",0.5,128
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,69671.648506,59.906954,"ops/s",0.5,256
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,43489.588705,81.265009,"ops/s",0.5,512
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,43396.103195,65.969094,"ops/s",0.5,1024
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,42923.885732,283.110716,"ops/s",0.5,2048
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,42646.937719,156.116479,"ops/s",0.5,4096
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,42445.129368,150.585761,"ops/s",0.5,8192
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,33948.554559,84.000805,"ops/s",0.5,16384
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,36470.818411,33.865620,"ops/s",0.5,32768
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,36277.429051,158.489935,"ops/s",0.5,65536
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,36222.540433,47.714403,"ops/s",0.5,131072
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,34693.593147,512.356054,"ops/s",0.5,262144
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,27334.861097,109.097262,"ops/s",0.5,524288
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,27700.276634,406.230185,"ops/s",0.5,1048576
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,27715.826538,437.303309,"ops/s",0.5,2097152
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,26891.861692,318.768303,"ops/s",0.5,4194304
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,25991.184969,349.386735,"ops/s",0.5,8388608
"thrive.BenchmarkGet_PaguroPersistentHashMap.hittingGetPaguroPersistentHashMap","thrpt",1,60,17996.558018,236.562433,"ops/s",0.5,16777316
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,193370.828024,76.675238,"ops/s",0.5,1
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,193377.194148,74.084701,"ops/s",0.5,2
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,193310.416959,67.624606,"ops/s",0.5,4
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,193064.315947,418.958047,"ops/s",0.5,8
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,192961.479128,495.295478,"ops/s",0.5,16
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,162563.225259,10878.403894,"ops/s",0.5,32
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,156421.058811,435.630314,"ops/s",0.5,64
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,143514.464639,1158.498374,"ops/s",0.5,128
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,139152.313757,1123.648930,"ops/s",0.5,256
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,140151.915150,343.041515,"ops/s",0.5,512
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,122649.868783,1034.152282,"ops/s",0.5,1024
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,112693.649407,304.404485,"ops/s",0.5,2048
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,108437.852154,1200.896190,"ops/s",0.5,4096
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,115054.975921,400.835628,"ops/s",0.5,8192
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,90153.995673,1763.246376,"ops/s",0.5,16384
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,57730.712632,133.776686,"ops/s",0.5,32768
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,62961.024042,692.326841,"ops/s",0.5,65536
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,69396.296628,1238.001320,"ops/s",0.5,131072
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,71896.699257,761.662172,"ops/s",0.5,262144
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,54459.534078,545.577381,"ops/s",0.5,524288
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,40105.911200,447.984120,"ops/s",0.5,1048576
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,43905.171482,344.315097,"ops/s",0.5,2097152
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,45060.340286,556.299971,"ops/s",0.5,4194304
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,46820.354103,304.913496,"ops/s",0.5,8388608
"thrive.BenchmarkGet_PaguroPersistentHashMap.missingGetPaguroPersistentHashMap","thrpt",1,60,34539.614250,326.347648,"ops/s",0.5,16777316
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,214820.603270,139.522484,"ops/s",0.5,1
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,94929.958097,4422.921152,"ops/s",0.5,2
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,65498.041963,334.925139,"ops/s",0.5,4
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,46878.334307,285.150600,"ops/s",0.5,8
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,40684.270156,145.171976,"ops/s",0.5,16
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,31623.973379,74.159377,"ops/s",0.5,32
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,27085.898485,126.525409,"ops/s",0.5,64
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,22067.966573,108.795297,"ops/s",0.5,128
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,18728.644229,126.686333,"ops/s",0.5,256
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,16457.082683,98.473296,"ops/s",0.5,512
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,13321.955794,39.206030,"ops/s",0.5,1024
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,11200.716746,18.044078,"ops/s",0.5,2048
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,9282.424605,11.296032,"ops/s",0.5,4096
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,8497.577666,31.455235,"ops/s",0.5,8192
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,7601.138476,35.072434,"ops/s",0.5,16384
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,6630.928116,18.217702,"ops/s",0.5,32768
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,5341.160557,33.985066,"ops/s",0.5,65536
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,4184.917701,35.329825,"ops/s",0.5,131072
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,5307.756831,39.243086,"ops/s",0.5,262144
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,3496.425228,26.982054,"ops/s",0.5,524288
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,2863.321501,20.649382,"ops/s",0.5,1048576
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,2518.559163,19.762592,"ops/s",0.5,2097152
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,2292.277690,20.057750,"ops/s",0.5,4194304
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,1985.476290,14.207544,"ops/s",0.5,8388608
"thrive.BenchmarkGet_PaguroPersistentTreeMap.hittingGetPaguroPersistentTreeMap","thrpt",1,60,1912.054121,24.952300,"ops/s",0.5,16777316
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,168257.140741,86.896658,"ops/s",0.5,1
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,84704.634719,1040.047028,"ops/s",0.5,2
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,78166.360527,283.177639,"ops/s",0.5,4
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,37857.073316,53.402068,"ops/s",0.5,8
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,41868.206791,136.160735,"ops/s",0.5,16
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,27797.413659,145.302820,"ops/s",0.5,32
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,21612.091682,281.472573,"ops/s",0.5,64
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,19209.872556,22.413301,"ops/s",0.5,128
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,15854.411942,178.829379,"ops/s",0.5,256
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,12525.658287,74.936912,"ops/s",0.5,512
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,9862.045671,94.920770,"ops/s",0.5,1024
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,8164.639177,70.715450,"ops/s",0.5,2048
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,7362.329375,133.344012,"ops/s",0.5,4096
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,6299.306483,70.539888,"ops/s",0.5,8192
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,5741.093125,139.673534,"ops/s",0.5,16384
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,5090.792589,90.063788,"ops/s",0.5,32768
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,4119.156192,45.908945,"ops/s",0.5,65536
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,3251.136195,13.916993,"ops/s",0.5,131072
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,3939.486626,34.024521,"ops/s",0.5,262144
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,2806.818524,25.860611,"ops/s",0.5,524288
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,2354.006341,10.567197,"ops/s",0.5,1048576
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,2095.477706,24.138020,"ops/s",0.5,2097152
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,1978.090802,9.886448,"ops/s",0.5,4194304
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,1757.268136,8.552682,"ops/s",0.5,8388608
"thrive.BenchmarkGet_PaguroPersistentTreeMap.missingGetPaguroPersistentTreeMap","thrpt",1,60,1655.537196,15.162451,"ops/s",0.5,16777316
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,274523.402344,877.895831,"ops/s",0.5,1
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,239784.745602,1168.780723,"ops/s",0.5,2
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,239372.294908,2337.958609,"ops/s",0.5,4
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,237357.054157,792.077887,"ops/s",0.5,8
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,249342.283442,5101.843089,"ops/s",0.5,16
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,125395.636217,403.926737,"ops/s",0.5,32
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,142342.044642,11170.269285,"ops/s",0.5,64
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,164415.357222,813.023219,"ops/s",0.5,128
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,146004.383032,12433.966664,"ops/s",0.5,256
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,167175.598793,557.642195,"ops/s",0.5,512
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,157260.000553,3205.405147,"ops/s",0.5,1024
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,109873.038436,4032.809561,"ops/s",0.5,2048
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,110626.370094,1122.419282,"ops/s",0.5,4096
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,111852.070311,701.504083,"ops/s",0.5,8192
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,104864.133210,1547.711146,"ops/s",0.5,16384
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,104269.944179,2747.370104,"ops/s",0.5,32768
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,93038.516341,2824.157330,"ops/s",0.5,65536
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,87537.428616,1630.786266,"ops/s",0.5,131072
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,91076.930363,954.895635,"ops/s",0.5,262144
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,82031.080076,850.289580,"ops/s",0.5,524288
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,86863.517185,422.276783,"ops/s",0.5,1048576
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,64537.508805,903.012237,"ops/s",0.5,2097152
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,60823.285261,1065.148221,"ops/s",0.5,4194304
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,60610.344069,1014.079645,"ops/s",0.5,8388608
"thrive.BenchmarkGet_RadixBalancedTreeRedux.hittingGetRadixBalancedTreeRedux","thrpt",1,60,60878.416763,514.092697,"ops/s",0.5,16777316
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,212474.396381,3607.193881,"ops/s",0.5,1
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,247211.754395,1376.426516,"ops/s",0.5,2
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,163615.251888,26075.974631,"ops/s",0.5,4
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,239489.052414,1216.541339,"ops/s",0.5,8
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,236473.451191,1358.212908,"ops/s",0.5,16
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,241277.372390,1550.306312,"ops/s",0.5,32
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,163235.667837,1647.595315,"ops/s",0.5,64
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,163542.103284,506.277854,"ops/s",0.5,128
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,157986.187271,1209.177317,"ops/s",0.5,256
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,148009.344757,4431.826824,"ops/s",0.5,512
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,160873.324265,736.260391,"ops/s",0.5,1024
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,108114.972963,1665.698622,"ops/s",0.5,2048
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,115631.116287,1200.464492,"ops/s",0.5,4096
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,110953.988716,384.877431,"ops/s",0.5,8192
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,110991.105813,1371.066432,"ops/s",0.5,16384
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,104283.898580,2696.862689,"ops/s",0.5,32768
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,98826.460774,903.350219,"ops/s",0.5,65536
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,92246.005096,931.546130,"ops/s",0.5,131072
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,93248.234312,1652.688420,"ops/s",0.5,262144
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,89792.169869,915.982819,"ops/s",0.5,524288
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,85532.149144,1477.405169,"ops/s",0.5,1048576
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,63684.443893,915.232560,"ops/s",0.5,2097152
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,62851.591212,843.022684,"ops/s",0.5,4194304
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,62627.576266,1065.750497,"ops/s",0.5,8388608
"thrive.BenchmarkGet_RadixBalancedTreeRedux.missingGetRadixBalancedTreeRedux","thrpt",1,60,63672.552555,391.125355,"ops/s",0.5,16777316
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,240710.210826,2152.329068,"ops/s",0.5,1
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,241636.131435,104.115300,"ops/s",0.5,2
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,241483.214447,165.215717,"ops/s",0.5,4
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,241083.453595,380.041704,"ops/s",0.5,8
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,241547.638938,97.261351,"ops/s",0.5,16
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,127191.537691,507.276826,"ops/s",0.5,32
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,128673.441364,769.408189,"ops/s",0.5,64
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,127486.485720,956.011844,"ops/s",0.5,128
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,128474.462888,662.409213,"ops/s",0.5,256
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,129008.190775,571.454088,"ops/s",0.5,512
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,110872.974002,177.282583,"ops/s",0.5,1024
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,112732.630692,134.847621,"ops/s",0.5,2048
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,112435.782189,81.856762,"ops/s",0.5,4096
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,111570.869648,453.305930,"ops/s",0.5,8192
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,111046.213967,106.607812,"ops/s",0.5,16384
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,87253.202459,198.076819,"ops/s",0.5,32768
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,82367.540601,505.206603,"ops/s",0.5,65536
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,78284.057905,566.801071,"ops/s",0.5,131072
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,75130.866522,719.370114,"ops/s",0.5,262144
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,72685.303812,661.511275,"ops/s",0.5,524288
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,61132.998327,539.466802,"ops/s",0.5,1048576
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,60424.579805,485.947088,"ops/s",0.5,2097152
"thrive.BenchmarkGet_RrbTree.hittingGetRrbTree","thrpt",1,60,56441.855111,373.292096,"ops/s",0.5,4194304
