"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: density","Param: size"
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,29958.733053,1797.935412,"ops/s",0.5,112
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,25515.493420,1479.782929,"ops/s",0.5,128
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,19934.848992,1258.403122,"ops/s",0.5,160
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,15354.369538,907.481024,"ops/s",0.5,192
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,12350.778045,797.787541,"ops/s",0.5,224
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,11183.784258,729.983010,"ops/s",0.5,256
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,8567.213555,470.101532,"ops/s",0.5,320
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,6982.295000,402.679842,"ops/s",0.5,384
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,5675.293212,359.214923,"ops/s",0.5,448
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,5020.794544,316.316300,"ops/s",0.5,512
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,3436.685260,200.965095,"ops/s",0.5,640
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,2645.171916,147.339800,"ops/s",0.5,768
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,2218.662361,122.679653,"ops/s",0.5,896
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,1987.984702,110.019419,"ops/s",0.5,1024
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,1504.544228,95.904565,"ops/s",0.5,1280
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,1239.415454,76.535898,"ops/s",0.5,1536
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,1084.444073,61.867110,"ops/s",0.5,1792
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,908.081205,51.174485,"ops/s",0.5,2048
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,767.030381,43.942028,"ops/s",0.5,2560
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,631.783353,35.525509,"ops/s",0.5,3072
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,523.130896,30.326414,"ops/s",0.5,3584
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,459.859294,27.166794,"ops/s",0.5,4096
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,357.146156,22.055363,"ops/s",0.5,5120
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,298.959028,17.742485,"ops/s",0.5,6144
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,248.546725,13.688105,"ops/s",0.5,7168
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,221.119429,13.518979,"ops/s",0.5,8192
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,168.680082,10.368649,"ops/s",0.5,10240
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,144.362119,8.171449,"ops/s",0.5,12288
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,119.200434,7.245869,"ops/s",0.5,14336
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,102.833332,6.342911,"ops/s",0.5,16384
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,73.498310,4.470764,"ops/s",0.5,20480
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,63.140366,3.698051,"ops/s",0.5,24576
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,49.906341,2.840175,"ops/s",0.5,28672
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,42.786385,2.662015,"ops/s",0.5,32768
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,33.958525,1.911045,"ops/s",0.5,40960
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,29.231084,1.749496,"ops/s",0.5,49152
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,24.390969,1.282999,"ops/s",0.5,57344
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,20.098175,1.227815,"ops/s",0.5,65536
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,16.525934,0.925994,"ops/s",0.5,81920
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,13.306193,0.881292,"ops/s",0.5,98304
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,11.192501,0.672377,"ops/s",0.5,114688
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,10.119303,0.533829,"ops/s",0.5,131072
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,7.754861,0.446781,"ops/s",0.5,163840
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,6.655399,0.354884,"ops/s",0.5,196608
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,5.571674,0.300265,"ops/s",0.5,229376
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,5.031177,0.212793,"ops/s",0.5,262144
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,3.532570,0.220663,"ops/s",0.5,327680
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,3.043939,0.144946,"ops/s",0.5,393216
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,2.429512,0.120588,"ops/s",0.5,458752
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,2.218719,0.094097,"ops/s",0.5,524288
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,1.636636,0.083609,"ops/s",0.5,655360
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,1.237507,0.097408,"ops/s",0.5,786432
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,1.067390,0.056026,"ops/s",0.5,917504
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,1.052262,0.069652,"ops/s",0.5,1048576
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.785117,0.046474,"ops/s",0.5,1310720
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.724440,0.028683,"ops/s",0.5,1572864
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.591816,0.023556,"ops/s",0.5,1835008
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.493230,0.009844,"ops/s",0.5,2097152
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.407263,0.006709,"ops/s",0.5,2621440
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.328163,0.012093,"ops/s",0.5,3145728
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.286666,0.005838,"ops/s",0.5,3670016
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.257839,0.002719,"ops/s",0.5,4194304
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.198751,0.003820,"ops/s",0.5,5242880
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.164807,0.002269,"ops/s",0.5,6291456
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.137269,0.001258,"ops/s",0.5,7340032
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.120204,0.000867,"ops/s",0.5,8388608
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.094731,0.001082,"ops/s",0.5,10485760
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.076234,0.003262,"ops/s",0.5,12582912
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.066923,0.000280,"ops/s",0.5,14680064
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.057294,0.000326,"ops/s",0.5,16777216
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.043379,0.000210,"ops/s",0.5,20971520
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.035653,0.000217,"ops/s",0.5,25165824
"thrive.BenchmarkInsert_RadixBalancedTree.insertRadixBalancedTree","thrpt",1,60,0.030366,0.000184,"ops/s",0.5,29360128
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,1638091.489588,97931.932912,"ops/s",0.5,4
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,1459051.035993,81475.047626,"ops/s",0.5,5
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,1326533.368277,78628.724312,"ops/s",0.5,6
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,988090.053931,54326.572612,"ops/s",0.5,7
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,805132.684208,49304.938005,"ops/s",0.5,8
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,646760.159629,36711.915608,"ops/s",0.5,10
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,563546.784405,35880.035533,"ops/s",0.5,12
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,451163.695247,24168.469223,"ops/s",0.5,14
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,372536.984436,23620.596132,"ops/s",0.5,16
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,293541.350912,16371.171929,"ops/s",0.5,20
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,244303.046752,13738.630747,"ops/s",0.5,24
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,191907.440045,10709.897218,"ops/s",0.5,28
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,147828.481541,9905.134101,"ops/s",0.5,32
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,102390.963807,5762.672480,"ops/s",0.5,40
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,79314.393795,5126.563497,"ops/s",0.5,48
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,67035.296224,4151.274746,"ops/s",0.5,56
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,54508.430601,3024.237777,"ops/s",0.5,64
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,41514.856510,2600.064724,"ops/s",0.5,80
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,35068.397342,1879.323715,"ops/s",0.5,96
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,27480.078915,1936.102478,"ops/s",0.5,112
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,24393.500455,1351.996419,"ops/s",0.5,128
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,18336.920713,1065.393684,"ops/s",0.5,160
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,14602.070729,913.912164,"ops/s",0.5,192
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,11808.991639,702.357454,"ops/s",0.5,224
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,10733.506936,654.547988,"ops/s",0.5,256
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,8225.146532,515.755269,"ops/s",0.5,320
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,6659.034997,401.510978,"ops/s",0.5,384
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,5576.879092,323.900376,"ops/s",0.5,448
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,4902.247466,294.359349,"ops/s",0.5,512
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,3653.164131,226.592201,"ops/s",0.5,640
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,3146.092749,195.664283,"ops/s",0.5,768
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,2639.140259,143.106557,"ops/s",0.5,896
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,2323.939825,129.122424,"ops/s",0.5,1024
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,1637.847038,91.242465,"ops/s",0.5,1280
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,1295.414434,78.344403,"ops/s",0.5,1536
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,1060.461297,73.536912,"ops/s",0.5,1792
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,984.822753,52.721823,"ops/s",0.5,2048
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,736.736019,48.837938,"ops/s",0.5,2560
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,634.915686,37.490685,"ops/s",0.5,3072
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,530.774295,29.505421,"ops/s",0.5,3584
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,461.928008,26.181957,"ops/s",0.5,4096
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,356.041404,22.109389,"ops/s",0.5,5120
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,292.494973,16.381068,"ops/s",0.5,6144
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,252.973988,14.955405,"ops/s",0.5,7168
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,222.072762,11.891075,"ops/s",0.5,8192
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,164.547287,9.632728,"ops/s",0.5,10240
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,139.769002,8.121418,"ops/s",0.5,12288
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,118.610416,7.792828,"ops/s",0.5,14336
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,108.703282,5.907318,"ops/s",0.5,16384
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,81.603014,4.644276,"ops/s",0.5,20480
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,67.828299,3.868659,"ops/s",0.5,24576
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,55.775208,3.304709,"ops/s",0.5,28672
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,49.453067,2.871740,"ops/s",0.5,32768
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,36.075331,1.920668,"ops/s",0.5,40960
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,28.729946,1.617644,"ops/s",0.5,49152
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,24.036907,1.436299,"ops/s",0.5,57344
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,21.270131,1.108597,"ops/s",0.5,65536
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,16.817345,0.898838,"ops/s",0.5,81920
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,14.403962,0.749233,"ops/s",0.5,98304
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,12.030092,0.696547,"ops/s",0.5,114688
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,10.226374,0.624305,"ops/s",0.5,131072
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,7.863196,0.462628,"ops/s",0.5,163840
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,6.818442,0.403606,"ops/s",0.5,196608
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,5.906229,0.285936,"ops/s",0.5,229376
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,4.994122,0.230776,"ops/s",0.5,262144
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,3.897700,0.194967,"ops/s",0.5,327680
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,3.163364,0.132236,"ops/s",0.5,393216
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,2.706607,0.139283,"ops/s",0.5,458752
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,2.242740,0.096410,"ops/s",0.5,524288
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,1.766518,0.064304,"ops/s",0.5,655360
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,1.434236,0.062237,"ops/s",0.5,786432
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,1.177318,0.084701,"ops/s",0.5,917504
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,1.030236,0.065769,"ops/s",0.5,1048576
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.745544,0.010867,"ops/s",0.5,1310720
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.651309,0.016909,"ops/s",0.5,1572864
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.542941,0.008218,"ops/s",0.5,1835008
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.518107,0.011632,"ops/s",0.5,2097152
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.411072,0.006658,"ops/s",0.5,2621440
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.351607,0.001104,"ops/s",0.5,3145728
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.297972,0.002832,"ops/s",0.5,3670016
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.259046,0.001826,"ops/s",0.5,4194304
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.205948,0.001081,"ops/s",0.5,5242880
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.170563,0.000895,"ops/s",0.5,6291456
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.145690,0.001177,"ops/s",0.5,7340032
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.125088,0.001024,"ops/s",0.5,8388608
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.098912,0.001306,"ops/s",0.5,10485760
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.081112,0.000380,"ops/s",0.5,12582912
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.067543,0.002113,"ops/s",0.5,14680064
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.058000,0.000744,"ops/s",0.5,16777216
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.046024,0.000542,"ops/s",0.5,20971520
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.036703,0.000784,"ops/s",0.5,25165824
"thrive.BenchmarkInsert_RadixBalancedTreeRedux.insertRadixBalancedTreeRedux","thrpt",1,60,0.031117,0.000267,"ops/s",0.5,29360128
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,2200890.982112,134701.745091,"ops/s",0.25,4
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,2295417.096166,134027.508728,"ops/s",0.25,5
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,1314656.885638,73220.340452,"ops/s",0.25,6
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,987797.322779,60123.052440,"ops/s",0.25,7
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,902850.842584,53529.182709,"ops/s",0.25,8
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,692968.876067,40815.756641,"ops/s",0.25,10
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,724551.457921,42362.566958,"ops/s",0.25,12
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,548183.324896,32445.103578,"ops/s",0.25,14
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,512397.801860,30993.929840,"ops/s",0.25,16
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,377575.464226,23621.444920,"ops/s",0.25,20
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,322491.740716,19298.567543,"ops/s",0.25,24
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,288384.763817,18327.164164,"ops/s",0.25,28
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,248302.567769,15335.895762,"ops/s",0.25,32
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,203491.650294,13328.491852,"ops/s",0.25,40
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,176283.640883,10296.715703,"ops/s",0.25,48
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,146693.953458,8648.842771,"ops/s",0.25,56
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,128068.510930,7948.794820,"ops/s",0.25,64
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,103637.956361,6017.633472,"ops/s",0.25,80
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,87924.186106,5821.228481,"ops/s",0.25,96
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,84588.120395,5277.641504,"ops/s",0.25,112
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,63827.577651,3751.709966,"ops/s",0.25,128
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,52244.604024,3481.907714,"ops/s",0.25,160
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,45715.794845,3368.629636,"ops/s",0.25,192
"thrive.BenchmarkIterator_RadixBalancedTree.iterateRadixBalancedTree","thrpt",1,60,41981.997757,3071.461068,"ops/s",0.25,224
